ID,赛季id,服务器ID,服务器名字,分组ID(>0),阵营
9061,88,30003119,s89,2,1
9062,88,30003122,s92,2,1
9063,88,30003133,s103,2,1
9064,88,30003143,s113,2,1
9065,88,30003166,s136,2,1
9066,88,30003185,s155,2,1
9067,88,30003205,s175,2,1
9068,88,30003218,s188,2,1
9069,88,30003249,s219,2,1
9070,88,30003270,s240,2,1
9071,88,30003271,s241,2,1
9072,88,30003277,s247,2,1
9073,88,30003284,s254,2,1
9074,88,30003289,s259,2,1
9075,88,30003333,s303,2,1
9076,88,30003336,s306,2,1
9077,88,30003391,s352,2,1
9078,88,30003392,s353,2,1
9079,88,30003398,s359,2,1
9080,88,30003402,s363,2,1
9081,88,30003407,s368,2,1
9082,88,30003412,s373,2,1
9083,88,30003421,s382,2,1
9084,88,30003430,s391,2,1
9085,88,30003446,s407,2,1
9086,88,30003454,s415,2,1
9087,88,30003455,s416,2,1
9088,88,30003461,s422,2,1
9089,88,30003486,s447,2,1
9090,88,30003492,s453,2,1
9091,88,30003523,s484,2,1
9092,88,30003524,s485,2,1
9093,88,30003526,s487,2,1
9094,88,30003535,s496,2,1
9095,88,30003555,s516,2,1
9096,88,10000334,s4,3,2
9097,88,10000338,s8,3,2
9098,88,10000346,s16,3,2
9099,88,10000349,s19,3,2
9100,88,10000350,s20,3,2
9101,88,30003067,s37,3,2
9102,88,30003095,s65,3,2
9103,88,30003112,s82,3,2
9104,88,30003113,s83,3,2
9105,88,30003137,s107,3,2
9106,88,30003139,s109,3,2
9107,88,30003141,s111,3,2
9108,88,30003165,s135,3,2
9109,88,30003175,s145,3,2
9110,88,30003182,s152,3,2
9111,88,30003188,s158,3,2
9112,88,30003208,s178,3,2
9113,88,30003219,s189,3,2
9114,88,30003269,s239,3,2
9115,88,30003298,s268,3,2
9116,88,30003320,s290,3,2
9117,88,30003321,s291,3,2
9118,88,30003323,s293,3,2
9119,88,30003328,s298,3,2
9120,88,30003385,s346,3,2
9121,88,30003397,s358,3,2
9122,88,30003418,s379,3,2
9123,88,30003433,s394,3,2
9124,88,30003436,s397,3,2
9125,88,30003441,s402,3,2
9126,88,30003450,s411,3,2
9127,88,30003464,s425,3,2
9128,88,30003470,s431,3,2
9129,88,30003480,s441,3,2
9130,88,30003496,s457,3,2
9131,88,30003508,s469,3,2
9132,88,30003520,s481,3,2
9133,88,30003525,s486,3,2
9134,88,30003541,s502,3,2
9135,88,30003543,s504,3,2
9136,88,30003547,s508,3,2
9137,88,30003554,s515,3,2
9138,88,30003556,s517,3,2
9139,88,30003560,s521,3,2
9140,88,10000331,s1,3,3
9141,88,10000335,s5,3,3
9142,88,10000345,s15,3,3
9143,88,30003073,s43,3,3
9144,88,30003081,s51,3,3
9145,88,30003085,s55,3,3
9146,88,30003116,s86,3,3
9147,88,30003118,s88,3,3
9148,88,30003125,s95,3,3
9149,88,30003126,s96,3,3
9150,88,30003132,s102,3,3
9151,88,30003142,s112,3,3
9152,88,30003145,s115,3,3
9153,88,30003176,s146,3,3
9154,88,30003178,s148,3,3
9155,88,30003196,s166,3,3
9156,88,30003203,s173,3,3
9157,88,30003210,s180,3,3
9158,88,30003232,s202,3,3
9159,88,30003238,s208,3,3
9160,88,30003242,s212,3,3
9161,88,30003244,s214,3,3
9162,88,30003250,s220,3,3
9163,88,30003252,s222,3,3
9164,88,30003253,s223,3,3
9165,88,30003254,s224,3,3
9166,88,30003255,s225,3,3
9167,88,30003258,s228,3,3
9168,88,30003272,s242,3,3
9169,88,30003290,s260,3,3
9170,88,30003302,s272,3,3
9171,88,30003312,s282,3,3
9172,88,30003331,s301,3,3
9173,88,30003339,s309,3,3
9174,88,30003368,s329,3,3
9175,88,30003435,s396,3,3
9176,88,30003440,s401,3,3
9177,88,30003460,s421,3,3
9178,88,30003529,s490,3,3
9179,88,30003544,s505,3,3
9180,88,30003557,s518,3,3
9181,88,30003558,s519,3,3
9182,88,10000339,s9,3,4
9183,88,10000343,s13,3,4
9184,88,10000351,s21,3,4
9185,88,30000354,s24,3,4
9186,88,30003080,s50,3,4
9187,88,30003090,s60,3,4
9188,88,30003099,s69,3,4
9189,88,30003110,s80,3,4
9190,88,30003135,s105,3,4
9191,88,30003136,s106,3,4
9192,88,30003153,s123,3,4
9193,88,30003230,s200,3,4
9194,88,30003241,s211,3,4
9195,88,30003243,s213,3,4
9196,88,30003246,s216,3,4
9197,88,30003260,s230,3,4
9198,88,30003265,s235,3,4
9199,88,30003266,s236,3,4
9200,88,30003276,s246,3,4
9201,88,30003286,s256,3,4
9202,88,30003291,s261,3,4
9203,88,30003299,s269,3,4
9204,88,30003300,s270,3,4
9205,88,30003311,s281,3,4
9206,88,30003314,s284,3,4
9207,88,30003329,s299,3,4
9208,88,30003342,s312,3,4
9209,88,30003362,s323,3,4
9210,88,30003374,s335,3,4
9211,88,30003400,s361,3,4
9212,88,30003426,s387,3,4
9213,88,30003442,s403,3,4
9214,88,30003443,s404,3,4
9215,88,30003451,s412,3,4
9216,88,30003462,s423,3,4
9217,88,30003465,s426,3,4
9218,88,30003467,s428,3,4
9219,88,30003482,s443,3,4
9220,88,30003484,s445,3,4
9221,88,30003487,s448,3,4
9222,88,30003488,s449,3,4
9223,88,30003498,s459,3,4
9224,88,30003504,s465,3,4
9225,88,30003505,s466,3,4
9226,88,30003536,s497,3,4
9227,88,10000337,s7,3,1
9228,88,10000342,s12,3,1
9229,88,30003059,s29,3,1
9230,88,30003060,s30,3,1
9231,88,30003062,s32,3,1
9232,88,30003068,s38,3,1
9233,88,30003069,s39,3,1
9234,88,30003078,s48,3,1
9235,88,30003084,s54,3,1
9236,88,30003102,s72,3,1
9237,88,30003124,s94,3,1
9238,88,30003130,s100,3,1
9239,88,30003138,s108,3,1
9240,88,30003144,s114,3,1
9241,88,30003157,s127,3,1
9242,88,30003180,s150,3,1
9243,88,30003190,s160,3,1
9244,88,30003204,s174,3,1
9245,88,30003214,s184,3,1
9246,88,30003217,s187,3,1
9247,88,30003236,s206,3,1
9248,88,30003261,s231,3,1
9249,88,30003268,s238,3,1
9250,88,30003295,s265,3,1
9251,88,30003301,s271,3,1
9252,88,30003303,s273,3,1
9253,88,30003308,s278,3,1
9254,88,30003309,s279,3,1
9255,88,30003310,s280,3,1
9256,88,30003332,s302,3,1
9257,88,30003334,s304,3,1
9258,88,30003338,s308,3,1
9259,88,30003347,s317,3,1
9260,88,30003361,s322,3,1
9261,88,30003366,s327,3,1
9262,88,30003370,s331,3,1
9263,88,30003376,s337,3,1
9264,88,30003393,s354,3,1
9265,88,30003405,s366,3,1
9266,88,30003409,s370,3,1
9267,88,30003422,s383,3,1
9268,88,30003466,s427,3,1
9269,88,30003483,s444,3,1
9270,88,30003548,s509,3,1
