序号,掉落包ID,战器ID,几率
5777,1215,1242018,0.0018
5778,1215,1342018,0.011
5779,1215,1442018,0.0018
5780,1215,1542018,0.0018
5781,1215,1143018,0.011
5782,1215,1243018,0.0018
5783,1215,1343018,0.011
5784,1215,1443018,0.0018
5785,1215,1543018,0.0018
5786,1216,1131014,0.0099
5787,1216,1231014,0.0594
5788,1216,1331014,0.0099
5789,1216,1431014,0.0099
5790,1216,1531014,0.0594
5791,1216,1132014,0.0132
5792,1216,1232014,0.0792
5793,1216,1332014,0.0132
5794,1216,1432014,0.0132
5795,1216,1532014,0.0792
5796,1216,1133014,0.0099
5797,1216,1233014,0.0594
5798,1216,1333014,0.0099
5799,1216,1433014,0.0099
5800,1216,1533014,0.0594
5801,1216,1142010,0.0018
5802,1216,1242010,0.011
5803,1216,1342010,0.0018
5804,1216,1442010,0.0018
5805,1216,1542010,0.011
5806,1216,1143010,0.0018
5807,1216,1243010,0.011
5808,1216,1343010,0.0018
5809,1216,1443010,0.0018
5810,1216,1543010,0.011
5811,1217,1131014,0.0594
5812,1217,1231014,0.0099
5813,1217,1331014,0.0594
5814,1217,1431014,0.0099
5815,1217,1531014,0.0099
5816,1217,1132014,0.0792
5817,1217,1232014,0.0132
5818,1217,1332014,0.0792
5819,1217,1432014,0.0132
5820,1217,1532014,0.0132
5821,1217,1133014,0.0594
5822,1217,1233014,0.0099
5823,1217,1333014,0.0594
5824,1217,1433014,0.0099
5825,1217,1533014,0.0099
5826,1217,1142010,0.011
5827,1217,1242010,0.0018
5828,1217,1342010,0.011
5829,1217,1442010,0.0018
5830,1217,1542010,0.0018
5831,1217,1143010,0.011
5832,1217,1243010,0.0018
5833,1217,1343010,0.011
5834,1217,1443010,0.0018
5835,1217,1543010,0.0018
5836,1218,1131014,0.0099
5837,1218,1231014,0.0594
5838,1218,1331014,0.0099
5839,1218,1431014,0.0594
5840,1218,1531014,0.0099
5841,1218,1132014,0.0132
5842,1218,1232014,0.0792
5843,1218,1332014,0.0132
5844,1218,1432014,0.0792
5845,1218,1532014,0.0132
5846,1218,1133014,0.0099
5847,1218,1233014,0.0594
5848,1218,1333014,0.0099
5849,1218,1433014,0.0594
5850,1218,1533014,0.0099
5851,1218,1142010,0.0018
5852,1218,1242010,0.011
5853,1218,1342010,0.0018
5854,1218,1442010,0.011
5855,1218,1542010,0.0018
5856,1218,1143010,0.0018
5857,1218,1243010,0.011
5858,1218,1343010,0.0018
5859,1218,1443010,0.011
5860,1218,1543010,0.0018
5861,1219,1131014,0.0594
5862,1219,1231014,0.0099
5863,1219,1331014,0.0099
5864,1219,1431014,0.0099
5865,1219,1531014,0.0594
5866,1219,1132014,0.0792
5867,1219,1232014,0.0132
5868,1219,1332014,0.0132
5869,1219,1432014,0.0132
5870,1219,1532014,0.0792
5871,1219,1133014,0.0594
5872,1219,1233014,0.0099
5873,1219,1333014,0.0099
5874,1219,1433014,0.0099
5875,1219,1533014,0.0594
5876,1219,1142010,0.011
5877,1219,1242010,0.0018
5878,1219,1342010,0.0018
5879,1219,1442010,0.0018
5880,1219,1542010,0.011
5881,1219,1143010,0.011
5882,1219,1243010,0.0018
5883,1219,1343010,0.0018
5884,1219,1443010,0.0018
5885,1219,1543010,0.011
5886,1220,1131015,0.0099
5887,1220,1231015,0.0099
5888,1220,1331015,0.0594
5889,1220,1431015,0.0594
5890,1220,1531015,0.0099
5891,1220,1132015,0.0132
5892,1220,1232015,0.0132
5893,1220,1332015,0.0792
5894,1220,1432015,0.0792
5895,1220,1532015,0.0132
5896,1220,1133015,0.0099
5897,1220,1233015,0.0099
5898,1220,1333015,0.0594
5899,1220,1433015,0.0594
5900,1220,1533015,0.0099
5901,1220,1142011,0.0018
5902,1220,1242011,0.0018
5903,1220,1342011,0.011
5904,1220,1442011,0.011
5905,1220,1542011,0.0018
5906,1220,1143011,0.0018
5907,1220,1243011,0.0018
5908,1220,1343011,0.011
5909,1220,1443011,0.011
5910,1220,1543011,0.0018
5911,1221,1131015,0.0099
5912,1221,1231015,0.0594
5913,1221,1331015,0.0099
5914,1221,1431015,0.0099
5915,1221,1531015,0.0594
5916,1221,1132015,0.0132
5917,1221,1232015,0.0792
5918,1221,1332015,0.0132
5919,1221,1432015,0.0132
5920,1221,1532015,0.0792
5921,1221,1133015,0.0099
5922,1221,1233015,0.0594
5923,1221,1333015,0.0099
5924,1221,1433015,0.0099
5925,1221,1533015,0.0594
5926,1221,1142011,0.0018
5927,1221,1242011,0.011
5928,1221,1342011,0.0018
5929,1221,1442011,0.0018
5930,1221,1542011,0.011
5931,1221,1143011,0.0018
5932,1221,1243011,0.011
5933,1221,1343011,0.0018
5934,1221,1443011,0.0018
5935,1221,1543011,0.011
5936,1222,1131015,0.0594
5937,1222,1231015,0.0099
5938,1222,1331015,0.0594
5939,1222,1431015,0.0099
5940,1222,1531015,0.0099
5941,1222,1132015,0.0792
5942,1222,1232015,0.0132
5943,1222,1332015,0.0792
5944,1222,1432015,0.0132
5945,1222,1532015,0.0132
5946,1222,1133015,0.0594
5947,1222,1233015,0.0099
5948,1222,1333015,0.0594
5949,1222,1433015,0.0099
5950,1222,1533015,0.0099
5951,1222,1142011,0.011
5952,1222,1242011,0.0018
5953,1222,1342011,0.011
5954,1222,1442011,0.0018
5955,1222,1542011,0.0018
5956,1222,1143011,0.011
5957,1222,1243011,0.0018
5958,1222,1343011,0.011
5959,1222,1443011,0.0018
5960,1222,1543011,0.0018
5961,1223,1131015,0.0099
5962,1223,1231015,0.0594
5963,1223,1331015,0.0099
5964,1223,1431015,0.0594
5965,1223,1531015,0.0099
5966,1223,1132015,0.0132
5967,1223,1232015,0.0792
5968,1223,1332015,0.0132
5969,1223,1432015,0.0792
5970,1223,1532015,0.0132
5971,1223,1133015,0.0099
5972,1223,1233015,0.0594
5973,1223,1333015,0.0099
5974,1223,1433015,0.0594
5975,1223,1533015,0.0099
5976,1223,1142011,0.0018
5977,1223,1242011,0.011
5978,1223,1342011,0.0018
5979,1223,1442011,0.011
5980,1223,1542011,0.0018
5981,1223,1143011,0.0018
5982,1223,1243011,0.011
5983,1223,1343011,0.0018
5984,1223,1443011,0.011
5985,1223,1543011,0.0018
5986,1224,1131016,0.0594
5987,1224,1231016,0.0099
5988,1224,1331016,0.0099
5989,1224,1431016,0.0099
5990,1224,1531016,0.0594
5991,1224,1132016,0.0792
5992,1224,1232016,0.0132
5993,1224,1332016,0.0132
5994,1224,1432016,0.0132
5995,1224,1532016,0.0792
5996,1224,1133016,0.0594
5997,1224,1233016,0.0099
5998,1224,1333016,0.0099
5999,1224,1433016,0.0099
6000,1224,1533016,0.0594
6001,1224,1142012,0.011
6002,1224,1242012,0.0018
6003,1224,1342012,0.0018
6004,1224,1442012,0.0018
6005,1224,1542012,0.011
6006,1224,1143012,0.011
6007,1224,1243012,0.0018
6008,1224,1343012,0.0018
6009,1224,1443012,0.0018
6010,1224,1543012,0.011
6011,1225,1131016,0.0099
6012,1225,1231016,0.0099
6013,1225,1331016,0.0594
6014,1225,1431016,0.0594
6015,1225,1531016,0.0099
6016,1225,1132016,0.0132
6017,1225,1232016,0.0132
6018,1225,1332016,0.0792
6019,1225,1432016,0.0792
6020,1225,1532016,0.0132
6021,1225,1133016,0.0099
6022,1225,1233016,0.0099
6023,1225,1333016,0.0594
6024,1225,1433016,0.0594
6025,1225,1533016,0.0099
6026,1225,1142012,0.0018
6027,1225,1242012,0.0018
6028,1225,1342012,0.011
6029,1225,1442012,0.011
6030,1225,1542012,0.0018
6031,1225,1143012,0.0018
6032,1225,1243012,0.0018
6033,1225,1343012,0.011
6034,1225,1443012,0.011
6035,1225,1543012,0.0018
6036,1226,1131016,0.0099
6037,1226,1231016,0.0594
6038,1226,1331016,0.0099
6039,1226,1431016,0.0099
6040,1226,1531016,0.0594
6041,1226,1132016,0.0132
6042,1226,1232016,0.0792
6043,1226,1332016,0.0132
6044,1226,1432016,0.0132
6045,1226,1532016,0.0792
6046,1226,1133016,0.0099
6047,1226,1233016,0.0594
6048,1226,1333016,0.0099
6049,1226,1433016,0.0099
6050,1226,1533016,0.0594
6051,1226,1142012,0.0018
6052,1226,1242012,0.011
6053,1226,1342012,0.0018
6054,1226,1442012,0.0018
6055,1226,1542012,0.011
6056,1226,1143012,0.0018
6057,1226,1243012,0.011
6058,1226,1343012,0.0018
6059,1226,1443012,0.0018
6060,1226,1543012,0.011
6061,1227,1131016,0.0594
6062,1227,1231016,0.0099
6063,1227,1331016,0.0594
6064,1227,1431016,0.0099
6065,1227,1531016,0.0099
6066,1227,1132016,0.0792
6067,1227,1232016,0.0132
6068,1227,1332016,0.0792
6069,1227,1432016,0.0132
6070,1227,1532016,0.0132
6071,1227,1133016,0.0594
6072,1227,1233016,0.0099
6073,1227,1333016,0.0594
6074,1227,1433016,0.0099
6075,1227,1533016,0.0099
6076,1227,1142012,0.011
6077,1227,1242012,0.0018
6078,1227,1342012,0.011
6079,1227,1442012,0.0018
6080,1227,1542012,0.0018
6081,1227,1143012,0.011
6082,1227,1243012,0.0018
6083,1227,1343012,0.011
6084,1227,1443012,0.0018
6085,1227,1543012,0.0018
6086,1228,1131017,0.0099
6087,1228,1231017,0.0594
6088,1228,1331017,0.0099
6089,1228,1431017,0.0594
6090,1228,1531017,0.0099
6091,1228,1132017,0.0132
6092,1228,1232017,0.0792
6093,1228,1332017,0.0132
6094,1228,1432017,0.0792
6095,1228,1532017,0.0132
6096,1228,1133017,0.0099
6097,1228,1233017,0.0594
6098,1228,1333017,0.0099
6099,1228,1433017,0.0594
6100,1228,1533017,0.0099
6101,1228,1142013,0.0018
6102,1228,1242013,0.011
6103,1228,1342013,0.0018
6104,1228,1442013,0.011
6105,1228,1542013,0.0018
6106,1228,1143013,0.0018
6107,1228,1243013,0.011
6108,1228,1343013,0.0018
6109,1228,1443013,0.011
6110,1228,1543013,0.0018
6111,1229,1131017,0.0594
6112,1229,1231017,0.0099
6113,1229,1331017,0.0099
6114,1229,1431017,0.0099
6115,1229,1531017,0.0594
6116,1229,1132017,0.0792
6117,1229,1232017,0.0132
6118,1229,1332017,0.0132
6119,1229,1432017,0.0132
6120,1229,1532017,0.0792
6121,1229,1133017,0.0594
6122,1229,1233017,0.0099
6123,1229,1333017,0.0099
6124,1229,1433017,0.0099
6125,1229,1533017,0.0594
6126,1229,1142013,0.011
6127,1229,1242013,0.0018
6128,1229,1342013,0.0018
6129,1229,1442013,0.0018
6130,1229,1542013,0.011
6131,1229,1143013,0.011
6132,1229,1243013,0.0018
6133,1229,1343013,0.0018
6134,1229,1443013,0.0018
6135,1229,1543013,0.011
6136,1230,1131017,0.0099
6137,1230,1231017,0.0099
6138,1230,1331017,0.0594
6139,1230,1431017,0.0594
6140,1230,1531017,0.0099
6141,1230,1132017,0.0132
6142,1230,1232017,0.0132
6143,1230,1332017,0.0792
6144,1230,1432017,0.0792
6145,1230,1532017,0.0132
6146,1230,1133017,0.0099
6147,1230,1233017,0.0099
6148,1230,1333017,0.0594
6149,1230,1433017,0.0594
6150,1230,1533017,0.0099
6151,1230,1142013,0.0018
6152,1230,1242013,0.0018
6153,1230,1342013,0.011
6154,1230,1442013,0.011
6155,1230,1542013,0.0018
6156,1230,1143013,0.0018
6157,1230,1243013,0.0018
6158,1230,1343013,0.011
6159,1230,1443013,0.011
6160,1230,1543013,0.0018
6161,1231,1131017,0.0099
6162,1231,1231017,0.0594
6163,1231,1331017,0.0099
6164,1231,1431017,0.0099
6165,1231,1531017,0.0594
6166,1231,1132017,0.0132
6167,1231,1232017,0.0792
6168,1231,1332017,0.0132
6169,1231,1432017,0.0132
6170,1231,1532017,0.0792
6171,1231,1133017,0.0099
6172,1231,1233017,0.0594
6173,1231,1333017,0.0099
6174,1231,1433017,0.0099
6175,1231,1533017,0.0594
6176,1231,1142013,0.0018
6177,1231,1242013,0.011
6178,1231,1342013,0.0018
6179,1231,1442013,0.0018
6180,1231,1542013,0.011
6181,1231,1143013,0.0018
6182,1231,1243013,0.011
6183,1231,1343013,0.0018
6184,1231,1443013,0.0018
6185,1231,1543013,0.011
6186,1232,1131018,0.0594
6187,1232,1231018,0.0099
6188,1232,1331018,0.0594
6189,1232,1431018,0.0099
6190,1232,1531018,0.0099
6191,1232,1132018,0.0792
6192,1232,1232018,0.0132
6193,1232,1332018,0.0792
6194,1232,1432018,0.0132
6195,1232,1532018,0.0132
6196,1232,1133018,0.0594
6197,1232,1233018,0.0099
6198,1232,1333018,0.0594
6199,1232,1433018,0.0099
6200,1232,1533018,0.0099
6201,1232,1142014,0.011
6202,1232,1242014,0.0018
6203,1232,1342014,0.011
6204,1232,1442014,0.0018
6205,1232,1542014,0.0018
6206,1232,1143014,0.011
6207,1232,1243014,0.0018
6208,1232,1343014,0.011
6209,1232,1443014,0.0018
6210,1232,1543014,0.0018
6211,1233,1131018,0.0099
6212,1233,1231018,0.0594
6213,1233,1331018,0.0099
6214,1233,1431018,0.0594
6215,1233,1531018,0.0099
6216,1233,1132018,0.0132
6217,1233,1232018,0.0792
6218,1233,1332018,0.0132
6219,1233,1432018,0.0792
6220,1233,1532018,0.0132
6221,1233,1133018,0.0099
6222,1233,1233018,0.0594
6223,1233,1333018,0.0099
6224,1233,1433018,0.0594
6225,1233,1533018,0.0099
6226,1233,1142014,0.0018
6227,1233,1242014,0.011
6228,1233,1342014,0.0018
6229,1233,1442014,0.011
6230,1233,1542014,0.0018
6231,1233,1143014,0.0018
6232,1233,1243014,0.011
6233,1233,1343014,0.0018
6234,1233,1443014,0.011
6235,1233,1543014,0.0018
6236,1234,1131018,0.0594
6237,1234,1231018,0.0099
6238,1234,1331018,0.0099
6239,1234,1431018,0.0099
6240,1234,1531018,0.0594
6241,1234,1132018,0.0792
6242,1234,1232018,0.0132
6243,1234,1332018,0.0132
6244,1234,1432018,0.0132
6245,1234,1532018,0.0792
6246,1234,1133018,0.0594
6247,1234,1233018,0.0099
6248,1234,1333018,0.0099
6249,1234,1433018,0.0099
6250,1234,1533018,0.0594
6251,1234,1142014,0.011
6252,1234,1242014,0.0018
6253,1234,1342014,0.0018
6254,1234,1442014,0.0018
6255,1234,1542014,0.011
6256,1234,1143014,0.011
6257,1234,1243014,0.0018
6258,1234,1343014,0.0018
6259,1234,1443014,0.0018
6260,1234,1543014,0.011
6261,1235,1131018,0.0099
6262,1235,1231018,0.0099
6263,1235,1331018,0.0594
6264,1235,1431018,0.0594
6265,1235,1531018,0.0099
6266,1235,1132018,0.0132
6267,1235,1232018,0.0132
6268,1235,1332018,0.0792
6269,1235,1432018,0.0792
6270,1235,1532018,0.0132
6271,1235,1133018,0.0099
6272,1235,1233018,0.0099
6273,1235,1333018,0.0594
6274,1235,1433018,0.0594
6275,1235,1533018,0.0099
6276,1235,1142014,0.0018
6277,1235,1242014,0.0018
6278,1235,1342014,0.011
6279,1235,1442014,0.011
6280,1235,1542014,0.0018
6281,1235,1143014,0.0018
6282,1235,1243014,0.0018
6283,1235,1343014,0.011
6284,1235,1443014,0.011
6285,1235,1543014,0.0018
6286,1236,1131019,0.0099
6287,1236,1231019,0.0594
6288,1236,1331019,0.0099
6289,1236,1431019,0.0099
6290,1236,1531019,0.0594
6291,1236,1132019,0.0132
6292,1236,1232019,0.0792
6293,1236,1332019,0.0132
6294,1236,1432019,0.0132
6295,1236,1532019,0.0792
6296,1236,1133019,0.0099
6297,1236,1233019,0.0594
6298,1236,1333019,0.0099
6299,1236,1433019,0.0099
6300,1236,1533019,0.0594
6301,1236,1142015,0.0018
6302,1236,1242015,0.011
6303,1236,1342015,0.0018
6304,1236,1442015,0.0018
6305,1236,1542015,0.011
6306,1236,1143015,0.0018
6307,1236,1243015,0.011
6308,1236,1343015,0.0018
6309,1236,1443015,0.0018
6310,1236,1543015,0.011
6311,1237,1131019,0.0099
6312,1237,1231019,0.0594
6313,1237,1331019,0.0099
6314,1237,1431019,0.0594
6315,1237,1531019,0.0099
6316,1237,1132019,0.0132
6317,1237,1232019,0.0792
6318,1237,1332019,0.0132
6319,1237,1432019,0.0792
6320,1237,1532019,0.0132
6321,1237,1133019,0.0099
6322,1237,1233019,0.0594
6323,1237,1333019,0.0099
6324,1237,1433019,0.0594
6325,1237,1533019,0.0099
6326,1237,1142015,0.0018
6327,1237,1242015,0.011
6328,1237,1342015,0.0018
6329,1237,1442015,0.011
6330,1237,1542015,0.0018
6331,1237,1143015,0.0018
6332,1237,1243015,0.011
6333,1237,1343015,0.0018
6334,1237,1443015,0.011
6335,1237,1543015,0.0018
6336,1238,1131019,0.0594
6337,1238,1231019,0.0099
6338,1238,1331019,0.0099
6339,1238,1431019,0.0099
6340,1238,1531019,0.0594
6341,1238,1132019,0.0792
6342,1238,1232019,0.0132
6343,1238,1332019,0.0132
6344,1238,1432019,0.0132
6345,1238,1532019,0.0792
6346,1238,1133019,0.0594
6347,1238,1233019,0.0099
6348,1238,1333019,0.0099
6349,1238,1433019,0.0099
6350,1238,1533019,0.0594
6351,1238,1142015,0.011
6352,1238,1242015,0.0018
6353,1238,1342015,0.0018
6354,1238,1442015,0.0018
6355,1238,1542015,0.011
6356,1238,1143015,0.011
6357,1238,1243015,0.0018
6358,1238,1343015,0.0018
6359,1238,1443015,0.0018
6360,1238,1543015,0.011
6361,1239,1131019,0.0099
6362,1239,1231019,0.0099
6363,1239,1331019,0.0594
6364,1239,1431019,0.0594
6365,1239,1531019,0.0099
6366,1239,1132019,0.0132
6367,1239,1232019,0.0132
6368,1239,1332019,0.0792
6369,1239,1432019,0.0792
6370,1239,1532019,0.0132
6371,1239,1133019,0.0099
6372,1239,1233019,0.0099
6373,1239,1333019,0.0594
6374,1239,1433019,0.0594
6375,1239,1533019,0.0099
6376,1239,1142015,0.0018
6377,1239,1242015,0.0018
6378,1239,1342015,0.011
6379,1239,1442015,0.011
6380,1239,1542015,0.0018
6381,1239,1143015,0.0018
6382,1239,1243015,0.0018
6383,1239,1343015,0.011
6384,1239,1443015,0.011
6385,1239,1543015,0.0018
6386,1240,1131011,0.0594
6387,1240,1231011,0.0099
6388,1240,1331011,0.0594
6389,1240,1431011,0.0099
6390,1240,1531011,0.0099
6391,1240,1132011,0.0792
6392,1240,1232011,0.0132
6393,1240,1332011,0.0792
6394,1240,1432011,0.0132
6395,1240,1532011,0.0132
6396,1240,1133011,0.0594
6397,1240,1233011,0.0099
6398,1240,1333011,0.0594
6399,1240,1433011,0.0099
6400,1240,1533011,0.0099
6401,1240,1142016,0.011
6402,1240,1242016,0.0018
6403,1240,1342016,0.011
6404,1240,1442016,0.0018
6405,1240,1542016,0.0018
6406,1240,1143016,0.011
6407,1240,1243016,0.0018
6408,1240,1343016,0.011
6409,1240,1443016,0.0018
6410,1240,1543016,0.0018
6411,1241,1131011,0.0099
6412,1241,1231011,0.0594
6413,1241,1331011,0.0099
6414,1241,1431011,0.0099
6415,1241,1531011,0.0594
6416,1241,1132011,0.0132
6417,1241,1232011,0.0792
6418,1241,1332011,0.0132
6419,1241,1432011,0.0132
6420,1241,1532011,0.0792
6421,1241,1133011,0.0099
6422,1241,1233011,0.0594
6423,1241,1333011,0.0099
6424,1241,1433011,0.0099
6425,1241,1533011,0.0594
6426,1241,1142016,0.0018
6427,1241,1242016,0.011
6428,1241,1342016,0.0018
6429,1241,1442016,0.0018
6430,1241,1542016,0.011
6431,1241,1143016,0.0018
6432,1241,1243016,0.011
6433,1241,1343016,0.0018
6434,1241,1443016,0.0018
6435,1241,1543016,0.011
6436,1242,1131011,0.0594
6437,1242,1231011,0.0099
6438,1242,1331011,0.0594
6439,1242,1431011,0.0099
6440,1242,1531011,0.0099
6441,1242,1132011,0.0792
6442,1242,1232011,0.0132
6443,1242,1332011,0.0792
6444,1242,1432011,0.0132
6445,1242,1532011,0.0132
6446,1242,1133011,0.0594
6447,1242,1233011,0.0099
6448,1242,1333011,0.0594
6449,1242,1433011,0.0099
6450,1242,1533011,0.0099
6451,1242,1142016,0.011
6452,1242,1242016,0.0018
6453,1242,1342016,0.011
6454,1242,1442016,0.0018
6455,1242,1542016,0.0018
6456,1242,1143016,0.011
6457,1242,1243016,0.0018
6458,1242,1343016,0.011
6459,1242,1443016,0.0018
6460,1242,1543016,0.0018
6461,1243,1131011,0.0099
6462,1243,1231011,0.0594
6463,1243,1331011,0.0099
6464,1243,1431011,0.0594
6465,1243,1531011,0.0099
6466,1243,1132011,0.0132
6467,1243,1232011,0.0792
6468,1243,1332011,0.0132
6469,1243,1432011,0.0792
6470,1243,1532011,0.0132
6471,1243,1133011,0.0099
6472,1243,1233011,0.0594
6473,1243,1333011,0.0099
6474,1243,1433011,0.0594
6475,1243,1533011,0.0099
6476,1243,1142016,0.0018
6477,1243,1242016,0.011
6478,1243,1342016,0.0018
6479,1243,1442016,0.011
6480,1243,1542016,0.0018
6481,1243,1143016,0.0018
6482,1243,1243016,0.011
6483,1243,1343016,0.0018
6484,1243,1443016,0.011
6485,1243,1543016,0.0018
6486,1244,1131012,0.0594
6487,1244,1231012,0.0099
6488,1244,1331012,0.0099
6489,1244,1431012,0.0099
6490,1244,1531012,0.0594
6491,1244,1132012,0.0792
6492,1244,1232012,0.0132
6493,1244,1332012,0.0132
6494,1244,1432012,0.0132
6495,1244,1532012,0.0792
6496,1244,1133012,0.0594
6497,1244,1233012,0.0099
6498,1244,1333012,0.0099
6499,1244,1433012,0.0099
6500,1244,1533012,0.0594
6501,1244,1142017,0.011
6502,1244,1242017,0.0018
6503,1244,1342017,0.0018
6504,1244,1442017,0.0018
6505,1244,1542017,0.011
6506,1244,1143017,0.011
6507,1244,1243017,0.0018
6508,1244,1343017,0.0018
6509,1244,1443017,0.0018
6510,1244,1543017,0.011
6511,1245,1131012,0.0099
6512,1245,1231012,0.0099
6513,1245,1331012,0.0594
6514,1245,1431012,0.0594
6515,1245,1531012,0.0099
6516,1245,1132012,0.0132
6517,1245,1232012,0.0132
6518,1245,1332012,0.0792
6519,1245,1432012,0.0792
6520,1245,1532012,0.0132
6521,1245,1133012,0.0099
6522,1245,1233012,0.0099
6523,1245,1333012,0.0594
6524,1245,1433012,0.0594
6525,1245,1533012,0.0099
6526,1245,1142017,0.0018
6527,1245,1242017,0.0018
6528,1245,1342017,0.011
6529,1245,1442017,0.011
6530,1245,1542017,0.0018
6531,1245,1143017,0.0018
6532,1245,1243017,0.0018
6533,1245,1343017,0.011
6534,1245,1443017,0.011
6535,1245,1543017,0.0018
6536,1246,1131012,0.0099
6537,1246,1231012,0.0594
6538,1246,1331012,0.0099
6539,1246,1431012,0.0099
6540,1246,1531012,0.0594
6541,1246,1132012,0.0132
6542,1246,1232012,0.0792
6543,1246,1332012,0.0132
6544,1246,1432012,0.0132
6545,1246,1532012,0.0792
6546,1246,1133012,0.0099
6547,1246,1233012,0.0594
6548,1246,1333012,0.0099
6549,1246,1433012,0.0099
6550,1246,1533012,0.0594
6551,1246,1142017,0.0018
6552,1246,1242017,0.011
6553,1246,1342017,0.0018
6554,1246,1442017,0.0018
6555,1246,1542017,0.011
6556,1246,1143017,0.0018
6557,1246,1243017,0.011
6558,1246,1343017,0.0018
6559,1246,1443017,0.0018
6560,1246,1543017,0.011
6561,1247,1131012,0.0594
6562,1247,1231012,0.0099
6563,1247,1331012,0.0594
6564,1247,1431012,0.0099
6565,1247,1531012,0.0099
6566,1247,1132012,0.0792
6567,1247,1232012,0.0132
6568,1247,1332012,0.0792
6569,1247,1432012,0.0132
6570,1247,1532012,0.0132
6571,1247,1133012,0.0594
6572,1247,1233012,0.0099
6573,1247,1333012,0.0594
6574,1247,1433012,0.0099
6575,1247,1533012,0.0099
6576,1247,1142017,0.011
6577,1247,1242017,0.0018
6578,1247,1342017,0.011
6579,1247,1442017,0.0018
6580,1247,1542017,0.0018
6581,1247,1143017,0.011
6582,1247,1243017,0.0018
6583,1247,1343017,0.011
6584,1247,1443017,0.0018
6585,1247,1543017,0.0018
6586,1248,1131013,0.0099
6587,1248,1231013,0.0594
6588,1248,1331013,0.0099
6589,1248,1431013,0.0594
6590,1248,1531013,0.0099
6591,1248,1132013,0.0132
6592,1248,1232013,0.0792
6593,1248,1332013,0.0132
6594,1248,1432013,0.0792
6595,1248,1532013,0.0132
6596,1248,1133013,0.0099
6597,1248,1233013,0.0594
6598,1248,1333013,0.0099
6599,1248,1433013,0.0594
6600,1248,1533013,0.0099
6601,1248,1142018,0.0018
6602,1248,1242018,0.011
6603,1248,1342018,0.0018
6604,1248,1442018,0.011
6605,1248,1542018,0.0018
6606,1248,1143018,0.0018
6607,1248,1243018,0.011
6608,1248,1343018,0.0018
6609,1248,1443018,0.011
6610,1248,1543018,0.0018
6611,1249,1131013,0.0594
6612,1249,1231013,0.0099
6613,1249,1331013,0.0099
6614,1249,1431013,0.0099
6615,1249,1531013,0.0594
6616,1249,1132013,0.0792
6617,1249,1232013,0.0132
6618,1249,1332013,0.0132
6619,1249,1432013,0.0132
6620,1249,1532013,0.0792
6621,1249,1133013,0.0594
6622,1249,1233013,0.0099
6623,1249,1333013,0.0099
6624,1249,1433013,0.0099
6625,1249,1533013,0.0594
6626,1249,1142018,0.011
6627,1249,1242018,0.0018
6628,1249,1342018,0.0018
6629,1249,1442018,0.0018
6630,1249,1542018,0.011
6631,1249,1143018,0.011
6632,1249,1243018,0.0018
6633,1249,1343018,0.0018
6634,1249,1443018,0.0018
6635,1249,1543018,0.011
6636,1250,1131013,0.0099
6637,1250,1231013,0.0099
6638,1250,1331013,0.0594
6639,1250,1431013,0.0594
6640,1250,1531013,0.0099
6641,1250,1132013,0.0132
6642,1250,1232013,0.0132
6643,1250,1332013,0.0792
6644,1250,1432013,0.0792
6645,1250,1532013,0.0132
6646,1250,1133013,0.0099
6647,1250,1233013,0.0099
