序号,类型 0:枪|1:弓|2:骑,武将风格,类型名,名字,国家 1:魏|2:蜀|3:吴|4:他,品质,人物等级,等级,武力,智力,兵力,士气,技能,被动技能1,被动技能2,被动技能3,被动技能,兵种等级,战器淬炼（CSVMagicWeaponSmeltAttr.csv）,性别(1男2女）,持续周期,Boss,互斥Id,默认x,默认y,默认战法,小图片atlas,小图片sprite,大图片,技能语音,死亡语音
320513,2,3,骑,侍卫,4,2,1,3,517,337,373,0,12320522,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/4S_06,warrior/4D_07
320521,1,3,弓,伏皇后,4,3,1,3,1017,1226,912,5,22320513,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard205,card205,warrior/8S_05,warrior/8D_05
320522,2,3,骑,侍卫,4,2,1,3,1243,832,991,0,22320523,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_05n
320523,2,3,骑,侍卫,4,2,1,3,1243,832,991,0,12320523,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/4S_06,warrior/4D_07
405011,0,3,枪,黄巾民兵,4,1,18,1,102,60,80,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
405012,0,3,枪,黄巾妖道,4,4,18,1,88,80,73,0,32499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_06,warrior/4D_06
405013,0,3,枪,黄巾民兵,4,1,18,1,85,80,73,0,42499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_04
405021,0,3,枪,黄巾民兵,4,1,18,1,88,60,95,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
405022,1,3,弓,黄巾民兵,4,1,18,1,102,66,73,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
405023,0,3,枪,黄巾队长,4,3,18,1,102,60,80,0,22499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
406011,0,3,枪,黄巾民兵,4,1,22,1,148,97,114,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
406012,0,3,枪,黄巾妖道,4,4,22,1,129,128,100,0,32499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_06,warrior/4D_06
406013,0,3,枪,黄巾民兵,4,1,22,1,129,128,100,0,42499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_04
406021,0,3,枪,黄巾民兵,4,1,22,1,129,97,133,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
406022,1,3,弓,黄巾民兵,4,1,22,1,148,108,100,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
406023,0,3,枪,黄巾队长,4,3,22,1,148,97,114,0,22499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
406031,2,3,骑,黄巾传令员,4,2,22,1,157,97,107,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
406032,0,3,枪,黄巾民兵,4,1,22,1,129,97,133,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
407011,0,3,枪,黄巾民兵,4,1,25,1,177,137,183,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
407012,0,3,枪,黄巾妖道,4,4,25,1,177,180,138,0,32499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_06,warrior/4D_06
407013,0,3,枪,黄巾民兵,4,1,25,1,177,180,138,0,42499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_04
407021,0,3,枪,黄巾民兵,4,1,25,1,177,137,183,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
407022,1,3,弓,黄巾民兵,4,1,25,1,200,154,137,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
407023,0,3,枪,黄巾队长,4,3,25,1,200,137,158,0,22499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
407031,2,3,骑,黄巾传令员,4,2,25,1,214,137,148,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
407032,0,3,枪,黄巾民兵,4,1,25,1,177,137,183,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
407041,2,3,骑,黄巾骑兵,4,2,25,1,214,137,148,0,12499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
407042,0,3,枪,黄巾民兵,4,1,25,1,177,137,183,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
407043,1,3,弓,黄巾妖道,4,4,25,1,154,205,138,0,42499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_01,warrior/6D_01
408011,0,3,枪,黄巾民兵,4,1,28,1,244,172,205,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
408012,1,3,弓,黄巾民兵,4,1,28,1,244,194,175,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
408013,0,3,枪,黄巾队长,4,3,28,1,247,172,233,0,22499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
408021,2,3,骑,黄巾传令员,4,2,28,1,234,172,217,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
408022,0,3,枪,黄巾民兵,4,1,28,1,217,172,233,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
408031,1,3,弓,黄巾妖道,4,4,28,1,217,225,177,0,22499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_03,warrior/6D_03n
408032,1,3,弓,黄巾道士,4,4,28,1,190,254,177,0,42499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/3S_03,warrior/3D_03n
408041,2,3,骑,黄巾将领,4,3,28,1,262,172,190,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/5S_04n,warrior/5D_01
408042,2,3,骑,黄巾骑兵,4,2,28,1,234,172,217,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/6S_04,warrior/6D_04
408051,1,3,弓,黄巾道士,4,4,28,1,190,254,177,0,42499905,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/6S_01,warrior/6D_01
408052,0,3,枪,黄巾民兵,4,1,28,1,217,172,233,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
408053,2,3,骑,黄巾传令员,4,2,28,1,234,172,217,0,12499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_02,warrior/5D_02
409011,0,3,枪,黄巾民兵,4,1,30,1,259,207,286,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
409012,1,3,弓,黄巾民兵,4,1,30,1,290,235,215,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
409013,0,3,枪,黄巾队长,4,3,30,1,290,207,253,0,22499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
409021,2,3,骑,黄巾传令员,4,2,30,1,280,207,265,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
409022,0,3,枪,黄巾民兵,4,1,30,1,259,207,286,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
409031,1,3,弓,黄巾妖道,4,4,30,1,259,272,218,0,22499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_03,warrior/6D_03n
409032,1,3,弓,黄巾道士,4,4,30,1,228,306,218,0,42499906,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/6S_03,warrior/6D_03n
409041,2,3,骑,黄巾将领,4,3,30,1,313,207,234,0,12499904,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/5S_04n,warrior/5D_01
409042,2,3,骑,黄巾骑兵,4,2,30,1,280,207,265,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/6S_04,warrior/6D_04
409051,1,3,弓,黄巾道士,4,4,30,1,228,306,218,0,42499902,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/3S_03,warrior/3D_03n
409052,0,3,枪,黄巾民兵,4,1,30,1,259,207,286,0,12499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
409053,2,3,骑,黄巾传令员,4,2,30,1,280,207,265,0,12499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_02,warrior/5D_02
409061,2,3,骑,黄巾骑兵,4,2,30,1,313,207,234,0,12499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
409062,0,3,枪,黄巾民兵,4,1,30,1,259,207,286,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
409063,1,3,弓,黄巾妖道,4,4,30,1,228,306,218,0,42499903,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_01,warrior/6D_01
410011,0,3,枪,黄巾民兵,4,1,34,2,336,245,303,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
410012,1,3,弓,黄巾民兵,4,1,34,2,336,279,255,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
410013,0,3,枪,黄巾队长,4,3,34,2,351,245,303,0,22499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
410021,1,3,弓,黄巾妖道,4,4,34,2,301,323,259,0,22499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_03,warrior/6D_03n
410022,1,3,弓,黄巾道士,4,4,34,2,267,362,259,0,42499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/3S_03,warrior/3D_03n
410031,2,3,骑,黄巾将领,4,3,34,2,366,245,279,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/5S_04n,warrior/5D_01
410032,2,3,骑,黄巾骑兵,4,2,34,2,328,245,314,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/6S_04,warrior/6D_04
410041,1,3,弓,黄巾道士,4,4,34,2,301,323,259,0,12499921,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/6S_01,warrior/6D_01
410042,0,3,枪,黄巾民兵,4,1,34,2,301,245,341,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
410043,2,3,骑,黄巾传令员,4,2,34,2,328,245,314,0,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_02,warrior/5D_02
410051,2,3,骑,黄巾骑兵,4,2,34,2,366,245,279,0,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
410052,0,3,枪,黄巾民兵,4,1,34,2,301,245,341,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
410053,1,3,弓,黄巾妖道,4,4,34,2,267,362,259,0,42499916,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_01,warrior/6D_01
410061,0,3,枪,黄巾枪兵,4,2,34,2,301,323,259,0,32499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2029,card2029,warrior/4S_01,warrior/4D_02
410062,1,3,弓,黄巾道士,4,4,34,2,267,362,259,0,42499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/6S_03,warrior/6D_03n
410063,2,3,骑,黄巾骑兵,4,2,34,2,366,245,279,0,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
411011,0,3,枪,黄巾信徒,4,1,37,2,343,282,395,0,32499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2003,card2003,warrior/4S_04,warrior/4D_05n
411012,1,3,弓,黄巾民兵,4,1,37,2,382,324,293,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
411013,1,3,弓,黄巾队长,4,3,37,2,388,324,293,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/5S_04n,warrior/5D_01
411021,0,3,枪,黄巾队长,4,3,37,2,382,282,353,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/5S_04n,warrior/5D_01
411022,0,3,枪,黄巾民兵,4,1,37,2,343,282,395,0,32499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_06,warrior/4D_06
411031,2,3,骑,黄巾骑兵,4,2,37,2,375,282,362,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/4S_01,warrior/4D_03
411032,2,3,骑,黄巾头目,4,4,37,2,417,282,323,0,12499916,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2031,card2031,warrior/6S_02,warrior/6D_04
411033,1,3,弓,黄巾道士,4,4,37,2,343,374,299,0,32499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/2S_01,warrior/6D_01
411041,2,3,骑,黄巾骑兵,4,2,37,2,375,282,362,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
411042,1,3,弓,黄巾妖道,4,4,37,2,343,374,299,0,12499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_01,warrior/4D_04
411043,0,3,枪,黄巾民兵,4,1,37,2,382,282,353,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
412011,0,3,枪,黄巾民兵,4,1,40,2,413,310,387,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
412012,0,3,枪,黄巾妖道,4,4,40,2,372,410,327,0,32499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_06,warrior/4D_06
412013,0,3,枪,黄巾民兵,4,1,40,2,372,410,327,0,42499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_04
412021,0,3,枪,黄巾民兵,4,1,40,2,372,310,432,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
412022,1,3,弓,黄巾民兵,4,1,40,2,413,356,320,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
412023,0,3,枪,黄巾队长,4,3,40,2,413,310,387,0,22499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
412031,2,3,骑,黄巾传令员,4,2,40,2,407,310,395,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
412032,0,3,枪,黄巾民兵,4,1,40,2,372,310,432,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
412041,1,3,弓,黄巾妖道,4,4,40,2,330,456,327,0,22499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_03,warrior/6D_03n
412042,1,3,弓,黄巾道士,4,4,40,2,330,456,327,0,42499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/3S_03,warrior/3D_03n
412051,2,3,骑,黄巾将领,4,3,40,2,452,310,354,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/5S_04n,warrior/5D_01
412052,2,3,骑,黄巾骑兵,4,2,40,2,407,310,395,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/6S_04,warrior/6D_04
412061,1,3,弓,黄巾道士,4,4,40,2,330,456,327,0,42499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/10S_01,warrior/1D_01
412062,0,3,枪,黄巾民兵,4,1,40,2,372,310,432,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
412063,2,3,骑,黄巾传令员,4,2,40,2,407,310,395,0,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_02,warrior/5D_02
412071,2,3,骑,黄巾骑兵,4,2,40,2,452,310,354,0,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
412072,0,3,枪,黄巾民兵,4,1,40,2,372,310,432,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
412073,1,3,弓,黄巾妖道,4,4,40,2,330,456,327,0,42499915,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_01,warrior/6D_01
413011,0,3,枪,黄巾民兵,4,1,43,2,471,358,450,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
413012,1,3,弓,黄巾民兵,4,1,43,2,471,414,369,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_04,warrior/6D_04
413013,0,3,枪,黄巾队长,4,3,43,2,425,358,501,0,22499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_03
413021,2,3,骑,黄巾传令员,4,2,43,2,467,358,455,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_04n,warrior/5D_01
413022,0,3,枪,黄巾民兵,4,1,43,2,425,358,501,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
413031,1,3,弓,黄巾妖道,4,4,43,2,425,476,378,0,22499901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/6S_03,warrior/6D_03n
413032,1,3,弓,黄巾道士,4,4,43,2,379,529,378,0,42499916,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/6S_01,warrior/6D_01
413041,2,3,骑,黄巾将领,4,3,43,2,518,358,409,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/5S_04n,warrior/5D_01
413042,2,3,骑,黄巾骑兵,4,2,43,2,467,358,455,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/6S_04,warrior/6D_04
413051,2,3,骑,黄巾骑兵,4,2,43,2,467,358,455,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/4S_01,warrior/4D_03
413052,2,3,骑,黄巾头目,4,4,43,2,518,358,409,0,12499916,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2031,card2031,warrior/6S_02,warrior/6D_04
413053,1,3,弓,黄巾道士,4,4,43,2,425,476,378,0,32499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/2S_01,warrior/6D_01
413061,2,3,骑,黄巾骑兵,4,2,43,2,518,358,409,0,12499914,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
413062,1,3,弓,黄巾妖道,4,4,43,2,425,476,378,0,12499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_01,warrior/4D_04
413063,0,3,枪,黄巾民兵,4,1,43,2,425,358,501,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
414011,1,3,弓,黄巾道士,4,4,45,2,419,590,419,0,42499912,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/3S_03,warrior/3D_03n
414012,0,3,枪,黄巾民兵,4,1,45,2,469,399,557,0,12499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/6S_04,warrior/6D_04
414013,2,3,骑,黄巾传令员,4,2,45,2,517,399,505,1,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/5S_02,warrior/5D_02
414021,2,3,骑,黄巾骑兵,4,2,45,2,572,399,455,1,12499913,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02
414022,0,3,枪,黄巾民兵,4,1,45,2,469,399,557,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_01,warrior/4D_03
414023,1,3,弓,黄巾妖道,4,4,45,2,419,590,419,0,42499911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/10S_01,warrior/1D_01
