关卡ID,关卡类型(普通副本值为0，英雄副本为1，百战之路3，挑战副本为7）,章,关卡名,战役名,战役序号,大关卡序号,是否是城池（可争夺）,胜利条件,关卡地图,战器掉落ID,掉落最大数量,掉落物品1,掉落物品2,掉落物品3,掉落物品4,阵型类型,角色1,角色2,角色3,角色4,角色5,将魂将领id(1-5),将魂将领技能,部队技能(符文套装),技能优先级1,技能优先级2,技能优先级3,技能优先级4,技能优先级5,关卡图标位置索引,图标连线类型（0为无连线1为上2为下4为左8为右/如果有多条则按位与）,关卡描述,需求军令,需求战力,需求解锁关卡,标准战力,抽卡类型,挑战产出类型,挑战产出数量,产出碎片概率,产出碎片数量,兄弟关1,兄弟关2,入场回合
173,0,第十五章,南蛮入侵,乌戈国王,173,0,1,1,15,1173,2,1221009,1231012,1431012,1442017,174,25061,25061,25061,25061,25062,1,0,0,2,5,0,0,0,9,4,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
174,0,第十五章,南蛮入侵,祝融夫人,174,0,0,1,15,1174,2,1121009,1131012,1531012,1542017,175,25071,25072,25072,25072,25072,1,0,0,34,1,0,0,0,10,4,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
175,0,第十五章,南蛮入侵,先退蜀军,175,0,0,1,15,1175,2,1321009,1331012,1431012,1442017,176,25081,25081,25082,25082,25082,1,0,0,4,1,2,0,0,3,2,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
176,0,第十五章,南蛮入侵,再退蛮族,176,0,0,1,15,1176,2,1221010,1231013,1531013,1542018,177,25091,25092,25091,25093,25094,1,0,0,34,2,0,0,0,4,4,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
177,0,第十五章,南蛮入侵,寻找踪迹,177,0,0,1,15,1177,2,1121010,1131013,1331013,1342018,178,25101,25102,25102,25103,25103,1,0,0,1,2,3,0,0,17,1,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
178,0,第十五章,南蛮入侵,蛮王现身,178,0,0,1,15,1178,2,1221010,1231013,1431013,1442018,179,25111,25112,25113,25114,25115,1,0,0,24,5,0,0,0,18,4,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
179,0,第十五章,南蛮入侵,抵抗南蛮,179,0,1,1,15,1179,2,1121010,1131013,1531013,1542018,180,25121,25122,25123,25124,25125,1,0,0,1,5,0,0,0,19,4,NULL,10,28450,0,100,11,0,0,0,0,0,0,0
180,0,第十六章,蜀汉之争,蜀军探子,180,0,0,1,16,1180,2,1321008,1331014,1431014,1442010,181,26011,26011,26011,26012,26013,1,0,0,24,5,0,0,0,0,0,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
181,0,第十六章,蜀汉之争,蜀国大军,181,0,0,1,16,1181,2,1221008,1231014,1531014,1542010,182,26021,26022,26022,26023,26023,1,0,0,2,1,0,0,0,1,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
182,0,第十六章,蜀汉之争,白狮兄妹,182,0,1,1,16,1182,2,1121008,1131014,1331014,1342010,183,26031,26032,26031,26033,26031,1,0,0,24,3,0,0,0,2,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
183,0,第十六章,蜀汉之争,猛将魏延,183,0,0,1,16,1183,2,1221008,1231014,1431014,1442010,184,26041,26041,26042,0,0,1,0,0,3,1,0,0,0,9,1,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
184,0,第十六章,蜀汉之争,蜀国援军,184,0,1,1,16,1184,2,1121009,1131015,1531015,1542011,185,26051,26052,26052,26053,26054,1,0,0,14,5,0,0,0,16,1,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
185,0,第十六章,蜀汉之争,营外蜀军,185,0,0,1,16,1185,2,1321009,1331015,1431015,1442011,186,26061,26061,26062,26062,26063,1,0,0,13,4,0,0,0,15,8,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
186,0,第十六章,蜀汉之争,木牛流马,186,0,0,1,16,1186,2,1221009,1231015,1531015,1542011,187,26071,26071,26072,26073,26072,1,0,0,5,4,0,0,0,8,10,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
187,0,第十六章,蜀汉之争,异甲奇兵,187,0,0,1,16,1187,2,1221009,1231015,1431015,1442011,188,26081,26081,26081,26082,26083,1,0,0,4,5,0,0,0,10,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
188,0,第十六章,蜀汉之争,乘胜追击,188,0,0,1,16,1188,2,1121010,1131016,1531016,1542012,189,26091,26092,0,0,0,1,0,0,1,2,0,0,0,11,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
189,0,第十六章,蜀汉之争,中计被伏,189,0,0,1,16,1189,2,1321010,1331016,1431016,1442012,190,26101,26102,26103,26104,26105,1,0,0,23,4,0,0,0,12,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
190,0,第十六章,蜀汉之争,营救蛮王,190,0,0,1,16,1190,2,1121010,1131016,1331016,1342012,191,26111,26111,26112,26113,26113,1,0,0,2,4,5,0,0,19,1,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
191,0,第十六章,蜀汉之争,神算卧龙,191,0,1,1,16,1191,2,1221010,1231016,1531016,1542012,192,26121,26122,26123,26124,26125,1,0,0,1,3,2,5,0,20,4,NULL,10,31000,0,100,11,0,0,0,0,0,0,0
192,0,第十七章,吴蜀联姻,一张请帖,192,0,0,1,17,1192,2,1121008,1131017,1331017,1342013,193,27011,27012,27013,27013,27014,1,0,0,1,2,3,5,4,0,0,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
193,0,第十七章,吴蜀联姻,新野周围,193,0,0,1,17,1193,2,1221008,1231017,1431017,1442013,194,27021,27022,27022,27022,27022,1,0,0,1,234,5,0,0,1,4,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
194,0,第十七章,吴蜀联姻,建业周围,194,0,1,1,17,1194,2,1121008,1131017,1531017,1542013,195,27031,27032,27032,27033,27034,1,0,0,4,5,23,0,0,2,4,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
195,0,第十七章,吴蜀联姻,来者不善,195,0,0,1,17,1195,2,1321008,1331017,1431017,1442013,196,27041,27041,27041,27041,27042,1,0,0,5,0,0,0,0,9,1,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
196,0,第十七章,吴蜀联姻,东莱太史慈,196,0,0,1,17,1196,2,1221009,1231018,1531018,1542014,197,27051,27051,27052,27051,27053,1,0,0,1,2345,0,0,0,16,1,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
197,0,第十七章,吴蜀联姻,暗藏杀机,197,0,0,1,17,1197,2,1121009,1131018,1331018,1342014,198,27061,27061,27061,27062,27062,1,0,0,15,24,3,0,0,15,8,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
198,0,第十七章,吴蜀联姻,大闹婚宴,198,0,1,1,17,1198,2,1221009,1231018,1431018,1442014,199,27071,27071,27071,27071,27071,1,0,0,0,0,0,0,0,14,8,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
199,0,第十七章,吴蜀联姻,设计陷害,199,0,0,1,17,1199,2,1121009,1131018,1531018,1542014,200,27081,27081,27082,27082,27083,1,0,0,12,5,3,4,0,3,4,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
200,0,第十七章,吴蜀联姻,反面角色,200,0,0,1,17,1200,2,1321010,1331019,1431019,1442015,201,27091,27092,27092,27093,0,1,0,0,14,23,0,0,0,4,4,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
201,0,第十七章,吴蜀联姻,新婚夫妇,201,0,0,1,17,1201,2,1221010,1231019,1531019,1542015,202,27101,27102,27103,27104,27104,1,0,0,45,3,2,1,0,11,1,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
202,0,第十七章,吴蜀联姻,女子自强团,202,0,0,1,17,1202,2,1121010,1131019,1331019,1342015,203,27111,27111,27112,27113,27114,1,0,0,4,5,3,1,2,18,1,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
203,0,第十七章,吴蜀联姻,江东的贤母,203,0,1,1,17,1203,2,1221010,1231019,1431019,1442015,204,27121,27122,27123,27124,27125,1,0,0,24,3,5,0,0,19,4,NULL,10,34000,0,100,11,0,0,0,0,0,0,0
204,0,第十八章,江东豪杰,逃出重围,204,0,0,1,18,1204,2,1131011,1531011,1142016,1542016,205,28011,28011,28012,28012,28013,1,0,0,5,1,3,2,4,0,0,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
205,0,第十八章,江东豪杰,一波追兵,205,0,0,1,18,1205,2,1331011,1431011,1342016,1442016,206,28021,28022,28022,28023,28023,1,0,0,1,4,5,2,3,1,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
206,0,第十八章,江东豪杰,国士之风,206,0,0,1,18,1206,2,1231011,1531011,1242016,1542016,207,28031,28031,28031,28031,28032,1,0,0,5,0,0,0,0,2,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
207,0,第十八章,江东豪杰,最差拍档,207,0,0,1,18,1207,2,1131011,1331011,1142016,1342016,208,28041,28042,28043,28044,28044,1,0,0,15,23,0,0,0,9,1,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
208,0,第十八章,江东豪杰,又一波追兵,208,0,0,1,18,1208,2,1231012,1431012,1242017,1442017,209,28051,28052,28053,28054,28054,1,0,0,2,13,45,0,0,16,1,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
209,0,第十八章,江东豪杰,正中圈套,209,0,0,1,18,1209,2,1131012,1531012,1142017,1542017,210,28061,28062,28062,28062,28063,1,0,0,1,5,3,2,4,15,8,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
210,0,第十八章,江东豪杰,再战太史慈,210,0,0,1,18,1210,2,1331012,1431012,1342017,1442017,211,28071,28072,28072,28073,28074,1,0,0,145,23,0,0,0,10,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
211,0,第十八章,江东豪杰,迷失方向,211,0,0,1,18,1211,2,1231012,1531012,1242017,1542017,212,28081,28082,28083,28083,28083,1,0,0,4,1,2,3,5,11,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
212,0,第十八章,江东豪杰,一大波追兵,212,0,1,1,18,1212,2,1231013,1431013,1242018,1442018,213,28091,28092,28092,28092,28093,1,0,0,3,1,5,2,4,18,1,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
213,0,第十八章,江东豪杰,踌躇的周郎,213,0,0,1,18,1213,2,1131013,1531013,1142018,1542018,214,28101,28102,0,0,0,1,0,0,12,0,0,0,0,19,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
214,0,第十八章,江东豪杰,策马天下,214,0,0,1,18,1214,2,1331013,1431013,1342018,1442018,215,28111,28111,28111,28112,28113,1,0,0,4,15,0,0,0,20,4,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
215,0,第十八章,江东豪杰,穷途末路,215,0,0,1,18,1215,2,1131013,1331013,1142018,1342018,216,28121,28121,28122,28123,28124,1,0,0,3,5,4,0,0,13,2,NULL,10,37000,0,100,11,0,0,0,0,0,0,0
216,0,第十九章,心战,里黄巾之乱,216,0,0,1,19,1216,2,1231014,1531014,1242010,1542010,217,29011,29011,29011,29012,29012,1,0,0,123,4,5,0,0,7,0,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
217,0,第十九章,心战,偶遇故人？,217,0,1,1,19,1217,2,1131014,1331014,1142010,1342010,218,29021,29022,29023,29023,29024,1,0,0,4,2,1,5,3,8,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
218,0,第十九章,心战,里西凉之乱,218,0,0,1,19,1218,2,1231014,1431014,1242010,1442010,219,29031,29031,29031,29031,29032,1,0,0,1,5,2,3,4,9,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
219,0,第十九章,心战,袖手旁观？,219,0,0,1,19,1219,2,1131014,1531014,1142010,1542010,220,29041,29042,29043,29044,29044,1,0,0,1,3,2,0,0,2,2,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
220,0,第十九章,心战,逃出疑阵,220,0,0,1,19,1220,2,1331015,1431015,1342011,1442011,221,29051,29051,29051,29051,29052,1,0,0,12,5,3,4,0,3,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
221,0,第十九章,心战,阵法罩门,221,0,1,1,19,1221,2,1231015,1531015,1242011,1542011,222,29061,29062,29063,29064,29065,1,0,0,5,123,4,0,0,4,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
222,0,第十九章,心战,逃离成功？,222,0,0,1,19,1222,2,1131015,1331015,1142011,1342011,223,29071,29072,29072,29073,29074,1,0,0,23,5,4,0,0,11,1,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
223,0,第十九章,心战,新的疑虑,223,0,0,1,19,1223,2,1231015,1431015,1242011,1442011,224,29081,29081,29081,29082,29083,1,0,0,1,4,2,3,5,16,1,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
224,0,第十九章,心战,信任危机？,224,0,0,1,19,1224,2,1131016,1531016,1142012,1542012,225,29091,29092,29093,29093,29094,1,0,0,1,34,2,5,0,17,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
225,0,第十九章,心战,魏国五骑,225,0,0,1,19,1225,2,1331016,1431016,1342012,1442012,226,29101,29102,29103,29104,29105,1,0,0,4,1,3,2,5,18,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
226,0,第十九章,心战,挽回,226,0,0,1,19,1226,2,1231016,1531016,1242012,1542012,227,29111,29112,29113,29114,29114,1,0,0,123,0,0,0,0,19,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
227,0,第十九章,心战,追寻的力量,227,0,1,1,19,1227,2,1131016,1331016,1142012,1342012,228,29121,29122,29123,29124,29125,1,0,0,34,1,2,5,0,20,4,NULL,10,40000,0,100,11,0,0,0,0,0,0,0
228,0,第二十章,一时瑜亮,犹疑之火,228,0,0,1,20,1228,2,1231017,1431017,1242013,1442013,229,30011,30011,30012,30013,30013,1,0,0,3,45,1,2,0,0,0,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
229,0,第二十章,一时瑜亮,里赤壁之战,229,0,0,1,20,1229,2,1131017,1531017,1142013,1542013,230,30021,30021,30022,30023,30024,1,0,0,4,5,0,0,0,1,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
230,0,第二十章,一时瑜亮,看破疑阵,230,0,1,1,20,1230,2,1331017,1431017,1342013,1442013,231,30031,30031,30032,30033,30034,1,0,0,345,0,0,0,0,2,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
231,0,第二十章,一时瑜亮,阵眼,231,0,0,1,20,1231,2,1231017,1531017,1242013,1542013,232,30041,30042,30043,30044,30045,1,0,0,5,23,14,0,0,3,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
232,0,第二十章,一时瑜亮,破阵,232,0,1,1,20,1232,2,1131018,1331018,1142014,1342014,233,30051,30051,30051,30051,30052,1,0,0,2,5,4,0,0,10,1,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
233,0,第二十章,一时瑜亮,吴下阿蒙,233,0,0,1,20,1233,2,1231018,1431018,1242014,1442014,234,30061,30062,30062,30063,30064,1,0,0,2,15,3,0,0,14,8,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
234,0,第二十章,一时瑜亮,追兵集结,234,0,0,1,20,1234,2,1131018,1531018,1142014,1542014,235,30071,30071,30072,30073,30074,1,0,0,12,3,5,4,0,15,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
235,0,第二十章,一时瑜亮,吴蜀联军,235,0,0,1,20,1235,2,1331018,1431018,1342014,1442014,236,30081,30082,30083,30084,30084,1,0,0,12,3,0,0,0,16,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
236,0,第二十章,一时瑜亮,突围？,236,0,0,1,20,1236,2,1231019,1531019,1242015,1542015,237,30091,30091,30092,30093,30094,1,0,0,34,1,5,2,0,17,5,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
237,0,第二十章,一时瑜亮,亮瑜无双,237,0,0,1,20,1237,2,1231019,1431019,1242015,1442015,238,30101,30102,30103,30104,30105,1,0,0,12,4,5,0,0,11,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
238,0,第二十章,一时瑜亮,逃出,238,0,0,1,20,1238,2,1131019,1531019,1142015,1542015,239,30111,30112,30113,30113,30114,1,0,0,5,34,1,2,0,12,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
239,0,第二十章,一时瑜亮,曹三公子,239,0,1,1,20,1239,2,1331019,1431019,1342015,1442015,240,30121,30122,30122,30123,30124,1,0,0,5,23,4,1,0,13,4,NULL,10,43000,0,100,11,0,0,0,0,0,0,0
240,0,第二十一章,魏王,寄信,240,0,1,1,21,1240,2,1131011,1331011,1142016,1342016,241,31011,31011,31012,31013,31013,1,0,0,3,1,4,5,0,7,0,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
241,0,第二十一章,魏王,市井小贼1,241,0,0,1,21,1241,2,1231011,1531011,1242016,1542016,242,31021,31022,31022,0,0,1,0,0,1,2,3,0,0,14,1,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
242,0,第二十一章,魏王,市井小贼2,242,0,0,1,21,1242,2,1131011,1331011,1142016,1342016,243,31031,31032,31032,31032,31032,1,0,0,1,2,3,4,5,15,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
243,0,第二十一章,魏王,另一位公子,243,0,0,1,21,1243,2,1231011,1431011,1242016,1442016,244,31041,31042,31042,31043,31043,1,0,0,2,1,3,4,5,16,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
244,0,第二十一章,魏王,诡异的人,244,0,0,1,21,1244,2,1131012,1531012,1142017,1542017,245,31051,31052,0,0,0,1,0,0,1,2,0,0,0,17,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
245,0,第二十一章,魏王,江东驻军,245,0,1,1,21,1245,2,1331012,1431012,1342017,1442017,246,31061,31062,31063,31063,31064,1,0,0,125,3,4,0,0,18,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
246,0,第二十一章,魏王,两个二货,246,0,0,1,21,1246,2,1231012,1531012,1242017,1542017,247,31071,31072,31072,31072,31073,1,0,0,1,5,0,0,0,9,2,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
247,0,第二十一章,魏王,舍己救人,247,0,0,1,21,1247,2,1131012,1331012,1142017,1342017,248,31081,31081,31081,31082,31083,1,0,0,4,5,1,2,3,2,2,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
248,0,第二十一章,魏王,追赶,248,0,0,1,21,1248,2,1231013,1431013,1242018,1442018,249,31091,31091,31092,31093,31093,1,0,0,3,45,1,2,0,3,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
249,0,第二十一章,魏王,总管大人,249,0,0,1,21,1249,2,1131013,1531013,1142018,1542018,250,31101,31101,31102,0,0,1,0,0,3,1,2,0,0,4,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
250,0,第二十一章,魏王,怒摔玉玺,250,0,0,1,21,1250,2,1331013,1431013,1342018,1442018,251,31111,31112,31113,31113,31114,1,0,0,4,1,2,5,3,11,1,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
251,0,第二十一章,魏王,奸雄曹操,251,0,1,1,21,1251,2,1231013,1531013,1242018,1542018,252,31121,31122,31123,31124,31125,1,0,0,1,4,3,2,5,12,4,NULL,10,46000,0,100,11,0,0,0,0,0,0,0
252,0,第二十二章,兄弟,劫狱1,252,0,0,1,22,1252,2,1131014,1331014,1142010,1342010,253,32011,32011,32012,32012,32012,1,0,0,0,0,0,0,0,1,0,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
253,0,第二十二章,兄弟,劫狱2,253,0,0,1,22,1253,2,1231014,1431014,1242010,1442010,254,32021,32022,32022,32023,32023,1,0,0,12,4,3,5,0,8,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
254,0,第二十二章,兄弟,诡异的人2,254,0,0,1,22,1254,2,1131014,1531014,1142010,1542010,255,32031,32031,32032,0,0,1,0,0,3,1,2,0,0,15,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
255,0,第二十二章,兄弟,返回长安,255,0,1,1,22,1255,2,1331014,1431014,1342010,1442010,256,32041,32041,32042,32042,32043,1,0,0,345,1,2,0,0,14,8,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
256,0,第二十二章,兄弟,郭女王,256,0,0,1,22,1256,2,1231015,1531015,1242011,1542011,257,32051,32051,32051,32051,32051,1,0,0,1,2,3,4,5,7,10,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
257,0,第二十二章,兄弟,美人的误会,257,0,0,1,22,1257,2,1231015,1531015,1242011,1542011,258,32061,32061,32062,32062,32063,1,0,0,1,3,5,2,4,9,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
258,0,第二十二章,兄弟,除贼竞赛1,258,0,0,1,22,1258,2,1131015,1331015,1142011,1342011,259,32071,32071,32072,32072,32072,1,0,0,12,5,4,3,0,10,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
259,0,第二十二章,兄弟,除贼竞赛2,259,0,0,1,22,1259,2,1231015,1431015,1242011,1442011,260,32081,32081,32082,32083,32084,1,0,0,4,3,1,5,2,3,2,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
260,0,第二十二章,兄弟,除贼竞赛3,260,0,0,1,22,1260,2,1131016,1531016,1142012,1542012,261,32091,32091,32092,32092,32093,1,0,0,3,1,2,4,5,4,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
261,0,第二十二章,兄弟,又是你,261,0,0,1,22,1261,2,1331016,1431016,1342012,1442012,262,32101,32102,32103,0,0,1,0,0,1,3,2,0,0,17,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
262,0,第二十二章,兄弟,亲信吴质,262,0,0,1,22,1262,2,1231016,1531016,1242012,1542012,263,32111,32111,32111,32111,32112,1,0,0,5,1,2,3,4,18,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
263,0,第二十二章,兄弟,狼顾之鬼,263,0,1,1,22,1263,2,1131016,1531016,1142012,1542012,264,32121,32121,32121,32122,32123,1,0,0,5,4,1,2,3,19,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
264,0,第二十三章,心计,巡视1,264,0,0,1,23,1240,2,1131011,1331011,1142016,1342016,265,33011,33011,33011,33012,33012,1,0,0,45,1,2,3,12,0,0,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
265,0,第二十三章,心计,巡视2,265,0,0,1,23,1241,2,1231011,1531011,1242016,1542016,266,33021,33021,33022,33024,33023,1,0,0,5,34,4,34,34,1,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
266,0,第二十三章,心计,目标：竹篓,266,0,0,1,23,1242,2,1131011,1331011,1142016,1342016,267,33031,33031,33031,33032,33033,1,0,0,5,4,2,3,1,8,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
267,0,第二十三章,心计,机关？,267,0,0,1,23,1243,2,1231011,1431011,1242016,1442016,268,33041,33041,33041,33042,33042,1,0,0,0,0,0,0,0,9,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
268,0,第二十三章,心计,机关！,268,0,0,1,23,1244,2,1131012,1531012,1142017,1542017,269,33051,33051,33052,33052,33052,1,0,0,1,2,3,1,2,16,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
269,0,第二十三章,心计,腹黑的女人,269,0,1,1,23,1245,2,1331012,1431012,1342017,1442017,270,33061,33062,33062,33062,33063,1,0,0,1,2,5,3,4,17,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
270,0,第二十三章,心计,寻找杨修,270,0,0,1,23,1246,2,1231012,1531012,1242017,1542017,271,33071,33071,33073,33072,33072,1,0,0,3,1,24,5,1,10,2,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
271,0,第二十三章,心计,不妙的预感,271,0,0,1,23,1247,2,1131012,1331012,1142017,1342017,272,33081,33081,33081,33082,33082,1,0,0,0,0,0,0,0,3,2,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
272,0,第二十三章,心计,竹篓的真相？,272,0,0,1,23,1248,2,1231013,1431013,1242018,1442018,273,33091,33091,33091,33091,33091,1,0,0,0,0,0,0,0,4,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
273,0,第二十三章,心计,杨修的危机,273,0,1,1,23,1249,2,1131013,1531013,1142018,1542018,274,33101,33101,33101,33102,33103,1,0,0,4,12,5,3,4,11,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
274,0,第二十三章,心计,我的危机,274,0,0,1,23,1250,2,1331013,1431013,1342018,1442018,275,33111,33112,33113,33114,33115,1,0,0,2,14,3,5,1,12,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
275,0,第二十三章,心计,突来的敌情,275,0,0,1,23,1251,2,1231013,1531013,1242018,1542018,276,33121,33121,33121,33121,33122,1,0,0,1,2,5,3,4,13,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
276,0,第二十四章,蜀之逆袭,越狱1,276,0,0,1,24,1252,2,1131014,1331014,1142010,1342010,277,34011,34012,34012,34013,34013,1,0,0,12,4,3,5,4,7,0,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
277,0,第二十四章,蜀之逆袭,越狱2,277,0,0,1,24,1253,2,1231014,1431014,1242010,1442010,278,34024,34021,34024,34022,34023,1,0,0,4,5,13,2,5,8,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
278,0,第二十四章,蜀之逆袭,越狱3,278,0,0,1,24,1254,2,1131014,1531014,1142010,1542010,279,34031,34031,34031,34032,34032,1,0,0,12,3,4,5,1,9,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
279,0,第二十四章,蜀之逆袭,遇敌！蜀军！,279,0,0,1,24,1255,2,1331014,1431014,1342010,1442010,280,34041,34043,34042,34043,34044,1,0,0,3,2,5,4,5,2,2,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
280,0,第二十四章,蜀之逆袭,蜀军的目标,280,0,0,1,24,1256,2,1231015,1531015,1242011,1542011,281,34051,34052,34052,34052,34053,1,0,0,5,23,1,3,1,3,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
281,0,第二十四章,蜀之逆袭,目标：张让？,281,0,0,1,24,1257,2,1231015,1531015,1242011,1542011,282,34061,34062,34062,34063,34064,1,0,0,1,2,4,3,5,16,1,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
282,0,第二十四章,蜀之逆袭,追击,282,0,0,1,24,1258,2,1131015,1331015,1142011,1342011,283,34071,34072,34073,34073,34074,1,0,0,1,34,5,2,1,17,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
283,0,第二十四章,蜀之逆袭,潜入蜀营1,283,0,0,1,24,1259,2,1231015,1431015,1242011,1442011,284,34081,34081,34082,34083,34083,1,0,0,1,4,5,3,2,18,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
284,0,第二十四章,蜀之逆袭,潜入蜀营2,284,0,0,1,24,1260,2,1131016,1531016,1142012,1542012,285,34091,34091,34091,34092,34093,1,0,0,1,2,4,3,5,11,2,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
285,0,第二十四章,蜀之逆袭,天水麒麟儿,285,0,0,1,24,1261,2,1331016,1431016,1342012,1442012,286,34101,34101,34101,34101,34102,1,0,0,15,4,23,5,5,12,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
286,0,第二十四章,蜀之逆袭,援军到来,286,0,0,1,24,1262,2,1231016,1531016,1242012,1542012,287,34111,34112,0,0,0,1,0,0,1,0,0,0,0,13,4,NULL,10,49000,0,100,11,0,0,0,0,0,0,0
